key1,key2,penalty
ks,bx,0.0018557331
ot,qv,0.0012175023
qv,iz,0.0002248329
an,c',0.0013364629
lq,iu,0.0038139329
bh,en,0.008563755
ht,fx,0.002513444
tu,fv,0.001741524
mp,os,0.0051191463
ks,ox,0.0018019245
bv,l',0.00073985785
jo,iy,0.0010601196
em,tv,0.0026459214
gr,dx,0.0021343383
ks,wz,0.0016231191
ds,fy,0.013736834
gl,co,0.0037614922
dj,gp,0.0019615984
dl,no,0.0070154774
bz,p',0.0002844695
ad,cx,0.0018992588
nu,vw,0.0012540808
iq,du,0.0006987168
bg,lx,0.0021671024
nr,ht,0.011072232
ru,my,0.004167444
ce,ax,0.0019314986
de,lz,0.0025693348
dn,yz,0.0053806803
jl,r',0.00074534205
ij,hm,0.0050541023
ao,ru,0.0125407465
ep,nz,0.001744363
ab,cj,0.0015930597
eu,wx,0.0023492055
ac,bv,0.0023707435
am,nv,0.0031563025
cs,pw,0.0058873403
bu,i',0.00053139264
bj,gm,0.0024063638
ek,fm,0.003631831
hk,ms,0.007755526
dq,bx,0.0005130703
rs,fx,0.0061505376
ao,jv,0.011040587
jx,p',0.0002258017
kx,h',0.00026985112
ch,fz,0.0025950132
qt,x',0.00012309935
pu,i',0.0006851361
oz,i',0.00018573638
fh,bx,0.0022489317
ct,ay,0.004296773
ep,bt,0.0042100316
hl,vy,0.0029286067
bs,dx,0.0033404634
jr,ly,0.001614549
bc,kx,0.0025154664
gh,fk,0.0032799535
hl,qw,0.0025879713
gj,av,0.0011358574
hj,bs,0.003155299
hl,pq,0.0026157547
cq,ov,0.00063578575
dk,mn,0.0070957094
mr,iv,0.003922218
sw,kz,0.0032506073
dl,pr,0.006215317
sx,mz,0.0008984201
or,fv,0.0027699529
bg,eo,0.0134218205
gn,bv,0.0045208437
oq,rx,0.00076837855
ps,qw,0.004200468
ot,px,0.0015946556
fu,ty,0.0018741491
hx,py,0.0010094664
hq,ux,0.00038848553
do,jq,0.0010889029
bq,wx,0.000456354
cj,ew,0.0013541334
cv,mw,0.00644103
de,ik,0.0028786014
cj,y',0.00054938236
df,ot,0.0025497067
ks,cu,0.0021511647
kt,qy,0.0016230873
dm,ow,0.0058252625
ep,ou,0.004504546
gl,it,0.003994422
aj,gk,0.0017801047
is,ct,0.00558559
et,ov,0.0038688104
mt,dv,0.0060805823
ns,kt,0.023194678
tx,sy,0.004437062
fk,sx,0.0025031068
ab,kt,0.0026046147
be,mv,0.002362329
hl,uw,0.002900184
dn,bu,0.0057448437
gs,nw,0.0059346464
it,oy,0.0029351648
ah,lo,0.003203575
bq,kr,0.001343556
bd,ux,0.002206837
cg,np,0.004524778
kp,iz,0.0013628483
iq,et,0.0033900721
ey,pz,0.009573118
ny,jz,0.003653486
ht,mw,0.008005683
cm,ny,0.007470693
dr,pv,0.006870358
qv,hz,0.00031226722
ag,fn,0.014277943
fk,mz,0.0021648344
ko,ap,0.0019301884
ep,kx,0.0017164495
gx,az,0.0004764008
ux,ez,0.00044957158
ci,os,0.0025777393
ij,cr,0.0027818833
jl,a',0.00077574607
ho,bx,0.0011536214
aq,wx,0.00046446166
vw,py,0.0013394778
av,iy,0.00132695
rv,gx,0.0020032167
fm,dn,0.007870835
lp,tv,0.0039948607
wz,q',0.00014309249
fh,ux,0.0021617806
ei,ar,0.0074181557
mn,vy,0.004816668
fo,mp,0.0042539183
cy,iz,0.0008961883
px,bz,0.0006918932
lm,ev,0.0043693725
bf,dz,0.002540548
xy,nz,0.0006933866
in,pr,0.0036406098
hk,mu,0.001923679
dg,nt,0.023193777
ag,ny,0.0044633667
bm,ft,0.01383379
ep,kw,0.0022474108
bd,mu,0.0026345663
fk,cx,0.0023037237
kn,ct,0.004965259
mq,sz,0.00069266843
fn,vz,0.013463781
fq,lw,0.0021597466
fo,bx,0.0009345007
cr,fy,0.003339498
ir,hx,0.0016573329
af,jz,0.00087795645
fg,wx,0.0018174375
ah,cz,0.0020821923
ai,mq,0.035084486
hj,fo,0.0010733852
js,pv,0.0014734252
jv,cw,0.0034749582
gx,ky,0.00075668294
cr,ns,0.02396104
uw,dx,0.0009508904
fm,by,0.0032091856
mx,oy,0.001985059
lr,sv,0.005974893
ms,xz,0.0065134023
ly,xz,0.0010446013
cf,bo,0.0050788475
fh,jl,0.0025421695
bj,mn,0.0053042066
be,gu,0.0015442792
ho,sy,0.004306927
il,nw,0.0033556807
df,em,0.0030258852
di,bj,0.0020543719
gm,fp,0.0031771648
bo,fw,0.0050544995
dk,tz,0.0031439508
cr,bw,0.0078236
rt,mx,0.0051629613
eg,fs,0.0063611344
ci,uz,0.0011841098
bd,i',0.0019774926
di,jz,0.0013553594
bl,du,0.003152016
gn,dx,0.0043236203
pq,ix,0.00048845564
ms,bu,0.006965028
gh,at,0.0035002916
in,mp,0.0051169656
cm,es,0.005851638
dv,iz,0.0011251476
lu,qx,0.00064977177
nq,rt,0.0048284293
rv,hz,0.0018937758
vw,sz,0.0011709018
cf,mn,0.0064627705
gh,wy,0.002599696
dm,at,0.00606304
in,qz,0.0014333172
de,rx,0.0030328282
dq,g',0.00016572676
ms,wz,0.006542499
qx,cy,0.0008367647
in,hu,0.002006345
di,qv,0.0013068243
co,pt,0.004250046
ef,p',0.00099505
np,lq,0.0020966292
ao,ux,0.010917242
ms,dt,0.0135726165
rv,py,0.002422819
im,kn,0.0028468831
ex,py,0.0012720423
go,bx,0.0009946957
fx,uz,0.00036559586
bd,fr,0.0076003917
wy,cz,0.0014570941
el,dq,0.0021911855
ix,lz,0.0006433432
az,i',0.00021047384
hl,fp,0.0041250093
am,rs,0.008116923
jo,nr,0.0088626025
fo,qt,0.0006723473
hr,jx,0.0029846388
dh,nz,0.0020873635
is,ov,0.0027133778
af,gv,0.0013588072
kn,ow,0.0034116206
co,sy,0.0046765488
jn,hx,0.00086225395
hi,su,0.0016820709
gr,cw,0.004773934
dt,ux,0.0070746997
cj,e',0.0006739604
jq,gx,0.00040520585
kt,dz,0.0020881684
gs,o',0.003880945
jm,sv,0.0025402843
mn,jx,0.0045837807
os,hv,0.0017431303
ou,hv,0.0034932704
bv,py,0.0014224802
hm,du,0.0053427345
an,b',0.001345993
df,ru,0.0029512998
mo,f',0.0014060484
fm,r',0.0024701068
bl,dn,0.008162078
el,kw,0.0028799556
dn,sw,0.008607066
gs,c',0.0038535486
kv,tz,0.0015284634
cm,ax,0.003504095
hm,fy,0.005607389
jn,vx,0.00087865355
cl,vz,0.0019814365
cv,tz,0.0013386706
fk,ax,0.0023910005
fg,mn,0.005921648
fh,n',0.001968274
hm,cn,0.007136394
mv,tx,0.002055092
ck,dm,0.0051053134
gm,hu,0.0020536091
iw,lz,0.0008462172
km,gv,0.0021406808
bz,k',0.00026423155
ch,jv,0.0027692877
ij,np,0.0023436395
nw,e',0.0022050387
hi,gp,0.0021433325
jq,by,0.0008688562
fq,ey,0.009438916
gj,ep,0.0020721094
fw,y',0.0019570838
dj,x',0.00069243053
dn,kv,0.006291048
ei,j',0.00485505
ho,dt,0.008086257
bj,lp,0.0037233506
aj,ox,0.0007138894
el,an,0.003810039
ak,ep,0.0021875086
hu,dw,0.0030869008
ah,gl,0.004411688
uv,pz,0.0006212363
pr,at,0.004050632
nq,my,0.0026797387
lx,z',0.0004916027
bu,vx,0.00075899536
im,k',0.0012012759
mv,b',0.0012954006
fh,iy,0.0026220747
er,gu,0.0035662083
gh,ei,0.0066802953
pw,kz,0.0018498542
ce,bs,0.004176655
fl,ix,0.0028837817
ko,at,0.0021308875
no,gy,0.004098844
hk,fn,0.014555653
ko,bp,0.002872076
ip,kz,0.0011415784
fh,ty,0.0033665504
gs,kw,0.004683388
lv,pz,0.0012529468
ew,fz,0.0009502651
fn,ov,0.013840281
uy,jz,0.00050266477
hp,nw,0.0041267187
au,ry,0.006372773
ah,jn,0.0024187951
su,ow,0.0023145452
bj,do,0.0018445227
ag,mn,0.005462576
gh,nx,0.0020290033
st,ay,0.025565747
bg,fn,0.015042827
cw,ex,0.0036694289
bx,dy,0.0027315973
gj,cu,0.0012099335
cj,z',0.0005343848
uw,ly,0.0015537915
fg,pr,0.0037322375
nr,lw,0.0107228495
hl,bs,0.005465007
fo,tu,0.0012490295
qs,bu,0.0006728148
fs,wx,0.0057147373
tu,av,0.0012285281
eg,ps,0.0053137415
hm,px,0.005190984
ht,dw,0.0048274733
dr,ex,0.006458038
fy,oz,0.0010197378
bg,ox,0.0019966252
bj,qs,0.0009982537
gt,ex,0.0039841565
bj,fq,0.00091725553
ln,pw,0.0059834663
hq,gt,0.0035456496
jq,pv,0.00087348814
ap,ot,0.0028032712
cq,kr,0.0013551771
cd,ip,0.0030763026
it,k',0.0013793721
iq,ht,0.0023648369
eg,my,0.0036615457
lq,eu,0.0021358589
ht,az,0.002413863
su,fz,0.000898821
ru,ny,0.005246153
pq,at,0.0017800428
aw,sx,0.001210861
en,v',0.001375841
jo,kt,0.0018763283
bo,gy,0.0041151163
gq,rz,0.00039321842
ch,fy,0.0033369386
or,s',0.0017154269
nr,fz,0.008661539
ps,it,0.0057274117
fy,hz,0.0011128323
ix,wz,0.00051167863
bh,dp,0.009899424
ej,ln,0.0043192944
cj,al,0.002119845
pq,aw,0.000699215
lp,oq,0.003000257
bo,qv,0.0031749783
ac,hy,0.0026800456
er,tu,0.0038579307
dm,gw,0.00537739
bp,fx,0.0026904189
jn,op,0.0023853164
gp,jx,0.0014469764
lr,ht,0.0069390656
be,lw,0.0032054402
lq,gs,0.003942891
gi,hq,0.0007234866
ov,h',0.0005237636
uw,yz,0.0005166078
lp,cx,0.0033443377
np,hv,0.0025419567
gh,iu,0.0052037844
ce,hs,0.0044124215
mu,fv,0.0017695994
uv,ix,0.0007795382
fl,z',0.0024909694
gl,kt,0.004183071
il,at,0.0032409998
ls,b',0.0040185167
al,mo,0.003148053
hk,gw,0.0023795243
dl,iw,0.0044466252
hs,et,0.007123283
ru,e',0.0016951087
fi,q',0.0007215896
nx,u',0.00069392374
ac,y',0.0016329513
av,sz,0.0011279513
ik,lz,0.0007169558
fj,eo,0.009927981
im,v',0.0011961914
dg,bh,0.011089312
in,dz,0.0019376789
fj,xz,0.0006209125
gj,qv,0.0006809284
jk,ty,0.0019154325
ho,vw,0.0013774558
fq,lt,0.003846212
pq,uz,0.00021926667
bg,dz,0.0022283562
dr,sx,0.006560719
mr,l',0.0033481955
fg,qs,0.0016546451
bh,lz,0.0074039903
cf,eu,0.0041596387
fl,nr,0.011362334
er,kx,0.0033332952
ks,qv,0.0015699851
vw,u',0.0006402961
bh,ku,0.0074431696
ej,xy,0.00072682695
gn,lp,0.0068124486
ai,ho,0.03585277
ou,cy,0.0037661907
bn,pr,0.0036854686
ks,rt,0.0063513457
pv,sy,0.0042881942
ei,sv,0.006560381
aw,v',0.00059208035
rw,m',0.0016489144
ix,p',0.00040639055
an,cu,0.0020942488
pv,tw,0.010117146
ce,np,0.0034523779
dj,b',0.00073049206
rt,hz,0.0049240766
nu,d',0.00069812196
ek,bp,0.003986066
ps,ax,0.0046287454
dj,ot,0.001837999
bf,aj,0.002363001
bm,fp,0.010683462
gh,kl,0.0027436656
ei,gu,0.005344323
lm,oy,0.0055176797
bm,cz,0.009306903
mp,ls,0.0079361275
cj,hr,0.003364663
cs,pt,0.00731589
es,q',0.0024474096
ip,hu,0.0016432652
at,bu,0.0022508088
bt,cz,0.0029558062
ef,yz,0.0011026514
ao,pu,0.011351345
dr,uy,0.0063093915
kt,sz,0.0021339075
ci,y',0.0010837258
pt,mx,0.0032783584
cu,ex,0.0011490098
mu,z',0.0006662639
bc,dr,0.0086653065
gi,ap,0.0021956726
dv,bw,0.0063350555
af,pz,0.00096576026
at,rw,0.0033979977
op,iw,0.0024691015
dv,lw,0.0031926725
ov,by,0.0013046995
vw,uz,0.00069776026
fx,hy,0.0012789023
fh,xy,0.002286252
ej,hr,0.003136372
bg,an,0.0030637898
ci,fj,0.0016272683
am,q',0.0014624305
mn,ey,0.014322392
no,rx,0.0037342873
cj,uv,0.00094494945
mp,ny,0.0074775387
sv,gx,0.0016258988
be,nu,0.001761536
ag,jr,0.0015666219
ce,qr,0.0014903052
dl,kr,0.005333043
hm,jp,0.0054592774
bn,dq,0.0015460929
el,qz,0.0021063809
ps,w',0.0041157324
qu,dw,0.002624196
sw,n',0.0031916222
hm,kw,0.0055576167
jo,fp,0.0019124337
aw,nx,0.001229495
mt,cz,0.0052762246
cv,lw,0.0029279664
gj,lx,0.0010844459
ac,nt,0.021295289
bp,fz,0.0025851359
bc,tx,0.003045885
gk,cv,0.002220222
ey,xz,0.00942686
os,iw,0.0020686337
kl,px,0.0017821793
bs,fw,0.0045939498
bu,ez,0.000639528
gh,ex,0.0019115894
im,aq,0.0013184502
fh,b',0.0019058858
kv,hz,0.001235465
ej,rx,0.0010164003
gy,hz,0.001224708
lx,by,0.0012821016
ij,fs,0.005535976
os,ev,0.0016842273
ew,g',0.000819499
op,dt,0.008683202
ar,k',0.002079549
er,su,0.0040029353
tu,ey,0.010025533
gn,qv,0.003837174
ns,w',0.021265648
an,jo,0.001661427
ap,mx,0.0019021935
iw,a',0.00083169685
kr,bz,0.0014885832
fq,wx,0.00044793382
em,l',0.0016579479
jn,ht,0.002857432
gv,rw,0.0022457608
ef,lr,0.0055004973
hv,gx,0.0008498046
hl,fn,0.015863385
gh,py,0.002147706
ru,iz,0.0017083023
ej,iy,0.0010588648
mo,dq,0.0015353692
fs,rv,0.0069623627
iw,ky,0.0010128572
hz,t',0.00027216613
ij,ny,0.0038926844
hr,dz,0.0033477943
cm,qw,0.0030674343
hl,fz,0.0026517317
ai,sz,0.03566201
nq,lw,0.0021886483
aq,os,0.0012818533
rt,jz,0.0048311427
ch,n',0.0025331264
sw,fy,0.0042787655
cm,py,0.0037898044
ho,lt,0.0049588424
hy,oz,0.0011541417
jr,xz,0.0007386924
fh,qu,0.0019652273
kv,uz,0.0011193778
fz,h',0.0001651637
iz,r',0.00020998235
ds,o',0.012873595
go,vz,0.00076652406
bg,lv,0.0027248636
dw,u',0.002583573
ef,al,0.0026273604
fk,nx,0.0025329704
bn,kt,0.0030159985
bp,w',0.0024334174
dq,py,0.0008783273
ho,ct,0.004269064
fs,ax,0.005704883
hs,ay,0.0037842474
bj,ko,0.0012424998
rs,tz,0.0064061177
dt,i',0.0068286653
pt,rv,0.0045659137
rt,h',0.0047028107
fl,cn,0.004933755
hn,mr,0.0064394665
in,er,0.004685334
nu,ox,0.0009777615
ad,sy,0.0050234827
km,qu,0.00162986
lv,iw,0.0016133981
pw,x',0.0016653386
rz,t',0.00030240024
vz,f',0.00016010062
eh,jy,0.0026548738
eq,gs,0.003944263
no,st,0.028024374
oz,f',0.00013982756
bn,ey,0.010860959
il,ew,0.0020999513
sz,p',0.0006091061
gn,rz,0.004021831
bl,gp,0.0038697682
eo,iy,0.010114238
dm,cq,0.0043108375
an,tx,0.0021047548
io,nw,0.018751023
im,sv,0.0025699532
op,nt,0.021279536
bq,h',0.00012560065
pr,wy,0.0034383184
et,sz,0.0039541433
cn,pu,0.0030501366
lw,vx,0.0023411978
ru,iy,0.0023389685
mx,dy,0.0028016476
kl,jz,0.0014727114
aq,kx,0.0003770213
dr,j',0.0059004202
er,tz,0.0036099441
bx,d',0.0004212152
en,dq,0.0015142534
il,tv,0.0023020564
iq,c',0.00013565567
lt,fy,0.0046673464
cr,nw,0.0046036327
ef,i',0.001017595
bh,iy,0.007980359
jk,wx,0.00074339175
kr,hy,0.00229615
as,dt,0.010457366
br,nw,0.004486084
ch,yz,0.0025828043
ch,el,0.004654288
gh,fl,0.0039137155
gj,fr,0.006167864
hm,kx,0.004982895
ek,lm,0.005217769
cm,qx,0.003049013
bn,iq,0.0015227715
en,qv,0.0014621629
js,eu,0.0027903633
gu,tv,0.0014601722
jk,fx,0.00065828813
im,lt,0.0050271265
ah,ik,0.002285325
et,n',0.0033757708
kw,l',0.0008461035
fw,g',0.001971921
kp,jq,0.0013039307
eu,dz,0.0025819088
hp,is,0.004270717
mp,cx,0.004138631
aj,cn,0.002735119
iq,rx,0.0007718216
ho,bs,0.003543832
cs,iy,0.004923458
mu,ix,0.0010525413
df,wz,0.0014748304
bk,fu,0.0012743287
ac,dp,0.0046168715
rs,gw,0.007192417
dn,hy,0.006318024
eo,w',0.009426663
no,m',0.003089482
wx,a',0.00045050372
nx,fy,0.001540785
bg,aq,0.0017999184
gr,vx,0.0018410131
oq,gy,0.0011049575
kr,i',0.0012893733
su,ly,0.0017816729
ky,iz,0.0005695588
gq,ar,0.002215849
ab,ou,0.004051629
jl,it,0.0020616457
ak,wy,0.001973957
tu,mx,0.0011177857
eo,qr,0.009372294
fr,cs,0.010090613
em,ku,0.0019326368
gp,lv,0.0023448553
cq,wx,0.0004684014
jm,z',0.0012130359
gl,ar,0.004714326
hn,uv,0.0034947053
bh,er,0.010409954
bf,cn,0.004424585
hq,vy,0.000502175
rs,ju,0.00615881
hm,gs,0.008626705
mv,qw,0.0013498632
an,k',0.0013223252
uv,bz,0.0006506217
hp,et,0.005646609
au,rv,0.006267121
hs,dw,0.0056221136
ht,vy,0.0026734916
jn,co,0.0017706272
gv,i',0.000649418
fv,qy,0.0011413189
ij,co,0.0015755455
eg,np,0.0032414629
aw,px,0.001034973
np,jt,0.0028162363
en,ds,0.014781394
bf,ny,0.005780131
st,by,0.02550865
ao,kr,0.0135236215
io,uv,0.016235143
bk,dl,0.0047645606
am,cs,0.0057944804
bo,f',0.003093456
bc,kn,0.003955004
bd,s',0.0019486565
cl,u',0.0018750806
bl,kz,0.0027117159
fo,d',0.0005949354
dp,oz,0.0028267852
fg,ly,0.0024373995
jq,dt,0.0068469453
ef,iv,0.0016169453
nr,kz,0.008696779
ds,oy,0.014420363
qz,f',0.00006986566
hk,w',0.0012406952
du,fz,0.0007436172
hm,op,0.0066215973
gp,q',0.00125637
dq,ky,0.0005698356
iq,jx,0.00029857922
cr,xy,0.0028513337
fk,qy,0.0019613367
rt,p',0.004729778
ah,mv,0.0031090588
dh,kp,0.0030562151
is,a',0.002496156
ce,qt,0.0014885584
jl,nw,0.0027873153
kl,q',0.001333203
bh,su,0.0079418095
lp,mx,0.0033488383
ij,au,0.004650227
ls,oy,0.005631023
ar,fw,0.004101287
ae,f',0.008422323
gm,ez,0.001673059
rs,wy,0.0072063296
ei,dv,0.0061443904
jv,gz,0.000574558
su,aw,0.0013576787
bs,ht,0.004944557
dj,rx,0.0013613354
ab,lm,0.0050307107
lm,ou,0.0074130693
bi,fq,0.0008951232
jr,au,0.005087829
nq,k',0.00014836196
an,xz,0.0014000034
ln,kv,0.0050734975
ej,gn,0.004077709
hl,qr,0.0026176174
lm,ey,0.013569678
ah,im,0.0032415078
gw,hx,0.0014054469
bt,q',0.0026971623
ah,pr,0.0041550333
il,oy,0.0027697585
an,hz,0.001554899
dp,ow,0.0042812275
fk,ow,0.0034436006
nt,ru,0.020986946
sx,my,0.0031719692
mp,oz,0.0037885038
ip,jr,0.0016315833
eq,at,0.0017746836
jv,m',0.00036075377
aj,io,0.016233498
ej,fw,0.0022621786
eg,bk,0.0020097045
ct,eu,0.0055126655
ev,nz,0.0007550619
ae,bv,0.009467232
ft,uw,0.0050869943
fo,bu,0.0010641501
gl,sw,0.0058113514
bj,gw,0.0019817823
gl,fv,0.004168823
ef,gx,0.0012944741
bm,oq,0.009156267
hn,iy,0.003875417
lr,kz,0.00458653
ao,sx,0.011315583
gl,nw,0.0046438933
rt,uz,0.004801808
bn,hw,0.009971852
bg,fk,0.0035937948
bt,gw,0.003923152
nv,iy,0.002444593
di,gz,0.0014724549
dg,t',0.00377852
hn,qr,0.003206172
nr,vx,0.008783322
ax,cz,0.0007509155
do,qs,0.0011926253
gy,uz,0.0011062743
fp,wx,0.0019380609
em,bp,0.004138662
ae,cj,0.009131683
be,st,0.025854131
al,pr,0.004103367
bl,mz,0.0028095471
cj,bm,0.009635341
jm,hu,0.0017426806
mq,jy,0.00047567248
ag,bz,0.0011572749
gr,ct,0.0050113425
ad,jn,0.002099601
cg,sx,0.002889132
ad,gu,0.0021624677
do,iu,0.004773855
km,pz,0.0017645188
jl,uv,0.001076744
er,j',0.0030682602
ds,wx,0.013164656
eg,qs,0.001265775
qr,hs,0.0029641092
ht,mv,0.0035800042
ou,nv,0.0046693794
hs,nz,0.0031207514
pu,n',0.00072656374
ag,en,0.0024294562
kl,xy,0.0017517395
cm,er,0.0061873817
cs,et,0.007890443
fr,mw,0.011183048
dh,cz,0.002048251
ks,ey,0.011047495
mt,hz,0.0052467748
hz,p',0.0002576282
hl,es,0.005278508
cl,ox,0.0021613208
kn,iy,0.0024226725
pt,rw,0.004701386
ru,gv,0.0021947792
iw,ox,0.00090374704
cg,h',0.0022773705
dj,cp,0.0032486299
cp,z',0.0025343993
mt,l',0.00508229
ah,oz,0.0019596305
ir,bw,0.006769113
dn,hu,0.0058008768
al,by,0.0023939612
co,hs,0.004117764
al,wx,0.0019054197
eg,fz,0.0012445161
ai,cr,0.03861831
ch,bw,0.0077992124
ci,jy,0.0014322691
cm,or,0.0049684416
kp,oq,0.001328773
an,bq,0.0014286578
fn,gr,0.01494008
ab,ft,0.0058172573
ei,cn,0.007561562
lp,iq,0.0030049803
ar,qu,0.0021628847
df,sw,0.0046584397
gn,dw,0.0068717464
or,dx,0.0022681344
gi,bm,0.00975267
hs,pv,0.0036644025
su,j',0.0007432547
tu,e',0.0007890259
pr,uy,0.0025678647
jv,c',0.00035629023
ho,c',0.00080226787
lm,cq,0.0040054424
pr,ev,0.0026905756
cv,rx,0.0014985269
ah,ko,0.002283265
df,ek,0.0024986607
be,fn,0.014409087
in,du,0.0020392037
nr,py,0.009287372
ju,ty,0.0017117457
ov,qx,0.0005874904
ow,t',0.0016085155
wx,ay,0.0011307048
vy,gz,0.00064468774
qv,z',0.000091349764
qz,d',0.00010403018
bd,n',0.002014559
hj,qz,0.0005750903
go,ex,0.0011477086
ln,gx,0.0043241098
ir,vx,0.0016705629
rw,f',0.0016280058
hu,ax,0.0010288735
jx,by,0.0009784555
dq,tx,0.0009150316
gn,er,0.0069202455
az,r',0.0002283616
dm,ly,0.0051864777
bl,wx,0.0029877406
bm,z',0.00904232
bm,ps,0.013322047
em,nw,0.003678398
bp,oq,0.0025367602
hp,k',0.0020513104
ir,mw,0.007073262
im,py,0.0019632413
ks,iz,0.0016181275
kt,lz,0.0018221567
bp,ks,0.004031069
sy,c',0.003494815
jl,ns,0.022041548
lo,pq,0.0011452142
ps,kz,0.0043001017
dp,lu,0.0033455458
cr,n',0.002524835
cg,eh,0.004669411
ah,ry,0.003978903
tv,f',0.0010154238
am,f',0.0014743487
dh,cx,0.0022287597
hk,am,0.0027708288
dm,iy,0.0050199
di,fk,0.003126376
st,lz,0.024897857
gn,cs,0.007937151
fh,nz,0.0021558688
jv,py,0.0010708773
pq,nw,0.0021466985
nw,jy,0.0024049822
fi,j',0.00072273286
bs,mt,0.007894021
ls,pt,0.0071413354
op,fy,0.0026776134
eg,ns,0.022940962
jq,nu,0.00073379185
bd,jx,0.0021103183
cn,fy,0.0032418151
pq,ey,0.009448915
et,bv,0.0040521896
kt,ex,0.0020787388
cg,kw,0.0030580577
pu,r',0.000703835
hv,uw,0.00091050274
vx,ey,0.00962815
ik,cr,0.002938005
dj,ft,0.005406727
su,iv,0.0013566551
ty,sz,0.0020712398
lu,ey,0.0099509675
br,tx,0.0031637906
ns,jw,0.02175769
fh,dk,0.004594377
fn,eu,0.01547664
fk,dt,0.008805801
fx,nz,0.00054188794
jk,dn,0.005674148
el,w',0.0020584876
mq,hr,0.002922988
vx,a',0.00038862485
eu,bx,0.0024422468
os,lw,0.003292993
gh,iy,0.0021700235
dj,qt,0.00081103813
fi,ct,0.004099911
io,sw,0.02121381
jl,nt,0.020106519
km,ov,0.0020638895
lp,mz,0.0031917652
am,qy,0.0015482423
gh,jw,0.0018322908
fl,oq,0.002602044
eq,cy,0.00087059184
fm,ar,0.0046023624
bt,ju,0.0029533424
gq,bw,0.0054763034
qr,sz,0.0006955566
cs,kw,0.0049120258
js,gw,0.0018213654
as,et,0.006497977
cp,kr,0.0039125113
qt,nv,0.00177359
cj,bs,0.0031973755
jm,gv,0.0018119517
cg,yz,0.0024202939
km,ty,0.0031888525
iu,cv,0.004576293
ev,f',0.00047174457
qx,nz,0.00035915573
nv,fz,0.0018112138
de,jr,0.002993836
di,b',0.0012548018
hm,gp,0.006023804
jn,dy,0.0029616675
ap,kt,0.0030801028
hq,tx,0.0008777945
br,lt,0.0063561997
dn,fq,0.0053345417
dl,jm,0.005109347
kq,jw,0.00054356916
jr,az,0.00080533593
ow,jx,0.0017412992
rx,kz,0.0008449331
wy,kz,0.0013936299
go,jw,0.001065638
ch,dw,0.0050277463
cy,oz,0.00089063874
cl,j',0.0018245658
fi,rx,0.0014057215
aj,ot,0.0015644348
im,go,0.0018784396
jm,op,0.0030193527
ap,cr,0.004092733
cr,py,0.003273677
gl,kv,0.004230926
np,rz,0.002286035
cg,dr,0.008528247
dt,cv,0.0078240195
bk,jx,0.0010486689
kp,dw,0.0039273645
gj,tx,0.001367568
nq,ky,0.00056587317
ij,fp,0.0019307211
iw,y',0.00058485905
lm,qr,0.0040011965
dn,fv,0.0063304296
cp,sy,0.0061894017
xz,u',0.00013856462
jq,sy,0.0035422645
io,px,0.016313218
lp,q',0.0028918786
jp,t',0.0007942759
op,dw,0.0043415404
gl,dr,0.008634313
mq,ns,0.021377854
ks,aw,0.0020997303
al,hx,0.0018269599
bd,jn,0.0025406587
gm,lz,0.0018028531
im,ht,0.0035124863
cg,js,0.002958222
fh,dw,0.0044214083
or,ky,0.0021897708
ft,qu,0.0047880798
ao,ir,0.012413299
io,wx,0.01618665
ft,vw,0.005298014
ht,x',0.0022497624
ev,mw,0.0060710153
ow,a',0.0016569383
cy,x',0.0007612258
ey,z',0.009334281
bk,nr,0.009713516
en,mq,0.0014919116
ew,ry,0.00270146
bn,o',0.0014605084
an,eu,0.0036862108
in,gp,0.0027070402
bo,et,0.006425048
uv,tw,0.009624859
dx,py,0.0013169277
dv,m',0.0010194804
qy,xz,0.00017114487
kz,y',0.0001977476
fn,at,0.015126058
fp,gu,0.00205649
dv,f',0.0009988464
bi,hj,0.0013088145
df,tv,0.0023828151
dg,n',0.0039051496
or,fw,0.003938445
ms,gv,0.007076928
ad,cs,0.005814123
bh,lu,0.007737637
ek,pw,0.002889286
eh,m',0.0024956323
gm,tw,0.010758182
ap,gy,0.0024935347
ck,qx,0.00091482815
cg,sz,0.0028725707
ln,av,0.0045587844
gq,jt,0.000864705
oq,uy,0.0004703873
ir,tw,0.010683951
hs,ow,0.0044277767
ft,ny,0.008244452
kt,fu,0.00198986
hu,wx,0.00086794235
aw,bz,0.000839381
px,s',0.00047577836
hw,pz,0.008764352
fi,ju,0.0009713895
io,fv,0.01765117
cp,d',0.0025844881
cd,r',0.0020619496
cj,ou,0.0037604307
eq,lr,0.004484687
cr,uv,0.002859842
rs,ox,0.00622996
cd,mq,0.00210712
ck,ex,0.0013683335
fr,hv,0.006093174
tw,cz,0.009462011
eo,ax,0.009777225
dp,i',0.0027559206
bj,kx,0.0011136084
rs,yz,0.0060134507
lm,nr,0.012542039
jo,dw,0.0028667655
ch,gp,0.003751394
fh,an,0.0032368996
ef,ku,0.0012855043
cp,gz,0.0027857847
mr,s',0.0033172492
gk,dv,0.0023882745
by,kz,0.000975544
vw,nz,0.0008788236
bi,sv,0.0021232523
en,ir,0.0037042438
dg,o',0.0037768346
de,wz,0.002433252
hq,aw,0.00068859616
px,qz,0.0005001226
dy,jz,0.0024874592
fh,pt,0.0049016243
ko,jw,0.0008663148
hs,dt,0.010178718
dt,rv,0.008681525
aj,dr,0.006343328
cm,fn,0.016707676
